Date/Time,Seed I/O 1 - Indoor RH (%),Seed I/O 1 - Indoor Temp (°F),Seed I/O 1 - PAR - Lettuce (PAR),Seed I/O 1 - Heater 1,Seed I/O 1 - HAF Fans,Seed I/O 1 - Shutter,Seed I/O 1 - Roof Vent,Greenhouse #1 - Zone Temperature (°F),Greenhouse #1 - Zone Relative Humidity (%),Greenhouse #1 - Heating Setpoint (°F),Greenhouse #1 - Cooling Setpoint (°F),Greenhouse #1 - Rel Humidity Setpoint (%),
2/27/2019 03:45,,,,,,,,53.66,48.02,55,80,70,
2/27/2019 04:00,,,,,,,,55.55,54.47,55,80,70,
2/27/2019 04:15,,,,,,,,52.78,53.98,55,80,70,
2/27/2019 04:30,,,,,,,,57.92,53.17,55,80,70,
2/27/2019 04:45,,,,,,,,57.44,55.36,55,80,70,
2/27/2019 05:00,,,,,,,,54.88,59.98,55,80,70,
2/27/2019 05:15,,,,,,,,53.04,60.13,55,80,70,
2/27/2019 05:30,,,,,,,,53.41,54.55,55,80,70,
2/27/2019 05:45,,,,,,,,57.73,52.78,55,80,70,
2/27/2019 06:00,,,,,,,,56.49,55.77,55,80,70,
2/27/2019 06:15,,,,,,,,56.91,58.48,55,80,70,
2/27/2019 06:30,,,,,,,,56.22,61.31,57.01,80,63.29,
2/27/2019 06:45,,,,,,,,53.99,57.17,58,80,60,
2/27/2019 07:00,,,,,,,,58.02,49.43,58,80,60,
2/27/2019 07:15,,,,,,,,60.33,49.21,58,80,60,
2/27/2019 07:30,,,,,,,,60.31,50.42,58,80,60,
2/27/2019 07:45,,,,,,,,61.66,51.06,58,80,60,
2/27/2019 08:00,,,,,,,,62.14,52.15,58,80,60,
2/27/2019 08:15,,,,,,,,58.02,60.32,58,80,60,
2/27/2019 08:30,,,,,,,,62.9,51.34,58,80,60,
2/27/2019 08:45,,,,,,,,67.55,48.37,65,80,55,
2/27/2019 09:00,,,,,,,,64.24,52.29,65,80,55,
2/27/2019 09:15,,,,,,,,64.45,49.1,65,80,55,
2/27/2019 09:30,,,,,,,,65.99,45.33,65,80,55,
2/27/2019 09:45,,,,,,,,69.9,42.47,65,80,55,
2/27/2019 10:00,,,,,,,,61.71,37.55,65,80,55,
2/27/2019 10:15,,,,,,,,60.88,37.06,65,80,55,
2/27/2019 10:30,,,,,,,,66.3,50.55,65,80,55,
2/27/2019 10:45,,,,,,,,71,52.37,65,80,55,
2/27/2019 11:00,,,,,,,,70.25,51.87,65,80,55,
2/27/2019 11:15,,,,,,,,68.21,53.75,65,80,55,
2/27/2019 11:30,,,,,,,,66.46,62.88,65,80,55,
2/27/2019 11:45,,,,,,,,64.35,60.12,65,80,55,
2/27/2019 12:00,,,,,,,,66.01,57.81,65,80,55,
2/27/2019 12:15,,,,,,,,68.86,54.81,65,80,55,
2/27/2019 12:30,,,,,,,,69.87,54.63,65,80,55,
2/27/2019 12:45,,,,,,,,67.28,52.05,65,80,55,
2/27/2019 13:00,,,,,,,,70.59,52.81,65,80,55,
2/27/2019 13:15,,,,,,,,66.79,53.65,65,80,55,
2/27/2019 13:30,,,,,,,,69.42,54.15,65,80,55,
2/27/2019 13:45,,,,,,,,64.27,56.79,65,80,55,
2/27/2019 14:00,,,,,,,,69.82,55.01,65,80,55,
2/27/2019 14:15,,,,,,,,66.68,53.46,65,80,55,
2/27/2019 14:30,,,,,,,,66.1,59.04,65,80,55,
2/27/2019 14:45,,,,,,,,66.33,51.27,65,80,55,
2/27/2019 15:00,,,,,,,,69.37,55.22,65,80,55,
2/27/2019 15:15,,,,,,,,63.99,59.03,65,80,55,
2/27/2019 15:30,,,,,,,,64.29,52.75,65,80,55,
2/27/2019 15:45,,,,,,,,68.92,48.89,65,80,55,
2/27/2019 16:00,,,,,,,,64.6,57.64,65,80,55,
2/27/2019 16:15,,,,,,,,69.09,50.17,65,80,55,
2/27/2019 16:30,,,,,,,,64.44,58.53,65,80,55,
2/27/2019 16:45,,,,,,,,66.08,54.45,65,80,55,
2/27/2019 17:00,,,,,,,,67.57,51.25,65,80,55,
2/27/2019 17:15,,,,,,,,68.18,53.05,65,80,55,
2/27/2019 17:30,,,,,,,,68.91,52.79,65,80,55,
2/27/2019 17:45,,,,,,,,69,55.33,65,80,55,
2/27/2019 18:00,,,,,,,,68.61,56.18,65,80,55,
2/27/2019 18:15,,,,,,,,67.6,58.55,65,80,55,
2/27/2019 18:30,,,,,,,,66.27,59.68,64.97,80,55.05,
2/27/2019 18:45,,,,,,,,61.71,60.5,62,80,60,
2/27/2019 19:00,,,,,,,,64.74,55.93,62,80,60,
2/27/2019 19:15,,,,,,,,66.42,59.13,62,80,60,
2/27/2019 19:30,,,,,,,,61.56,66.07,62,80,60,
2/27/2019 19:45,,,,,,,,62.07,60.98,62,80,60,
2/27/2019 20:00,,,,,,,,66.16,58.13,62,80,60,
2/27/2019 20:15,,,,,,,,64.29,64.73,62,80,60,
2/27/2019 20:30,,,,,,,,61.59,63.22,61.93,80,60.1,
2/27/2019 20:45,,,,,,,,57.11,73.49,55,80,70,
2/27/2019 21:00,,,,,,,,54.83,74.38,55,80,70,
2/27/2019 21:15,,,,,,,,58.96,65.72,55,80,70,
2/27/2019 21:30,,,,,,,,55.15,76.33,55,80,70,
2/27/2019 21:45,,,,,,,,55.03,71.49,55,80,70,
2/27/2019 22:00,,,,,,,,58.15,67,55,80,70,
2/27/2019 22:15,,,,,,,,59.15,69.73,55,80,70,
2/27/2019 22:30,,,,,,,,55.33,76.26,55,80,70,
2/27/2019 22:45,,,,,,,,54.06,73.47,55,80,70,
2/27/2019 23:00,,,,,,,,55.29,69.14,55,80,70,
2/27/2019 23:15,,,,,,,,57.28,66.82,55,80,70,
2/27/2019 23:30,,,,,,,,58.69,67.5,55,80,70,
2/27/2019 23:45,,,,,,,,58.66,70.95,55,80,70,
2/28/2019 00:00,,,,,,,,55.88,75.51,55,80,70,
2/28/2019 00:15,,,,,,,,53.73,73.73,55,80,70,
2/28/2019 00:30,,,,,,,,55.45,69.45,55,80,70,
2/28/2019 00:45,,,,,,,,57.61,67.34,55,80,70,
2/28/2019 01:00,,,,,,,,59.26,69.66,55,80,70,
2/28/2019 01:15,,,,,,,,56.62,76,55,80,70,
2/28/2019 01:30,,,,,,,,53.94,76.52,55,80,70,
2/28/2019 01:45,,,,,,,,55.1,72.48,55,80,70,
2/28/2019 02:00,,,,,,,,57.48,68.8,55,80,70,
2/28/2019 02:15,,,,,,,,59.4,70.56,55,80,70,
2/28/2019 02:30,,,,,,,,57.36,76.04,55,80,70,
2/28/2019 02:45,,,,,,,,54.06,76.84,55,80,70,
2/28/2019 03:00,,,,,,,,55.41,72.29,55,80,70,
2/28/2019 03:15,,,,,,,,58.89,69.25,55,80,70,
2/28/2019 03:30,,,,,,,,58.49,74.78,55,80,70,
2/28/2019 03:45,,,,,,,,54.13,78.07,55,80,70,
2/28/2019 04:00,,,,,,,,55.47,72.65,55,80,70,
2/28/2019 04:15,,,,,,,,58.12,69.49,55,80,70,
2/28/2019 04:30,,,,,,,,59.08,72.22,55,80,70,
2/28/2019 04:45,,,,,,,,55.86,78.11,55,80,70,
2/28/2019 05:00,,,,,,,,54.44,74.75,55,80,70,
2/28/2019 05:15,,,,,,,,56.09,70.42,55,80,70,
2/28/2019 05:30,,,,,,,,58.93,69.27,55,80,70,
2/28/2019 05:45,,,,,,,,57.96,75.06,55,80,70,
2/28/2019 06:00,,,,,,,,54.27,77.68,55,80,70,
2/28/2019 06:15,,,,,,,,58.26,68.02,55,80,70,
2/28/2019 06:30,,,,,,,,58.4,67.08,57.32,80,62.26,
2/28/2019 06:45,,,,,,,,62.51,66.84,58,80,60,
2/28/2019 07:00,,,,,,,,57.72,72.89,58,80,60,
2/28/2019 07:15,,,,,,,,59.91,66.11,58,80,60,
2/28/2019 07:30,,,,,,,,59.89,73.01,58,80,60,
2/28/2019 07:45,,,,,,,,58.9,67.8,58,80,60,
2/28/2019 08:00,,,,,,,,59.25,74.13,58,80,60,
2/28/2019 08:15,,,,,,,,60.1,66.48,58,80,60,
2/28/2019 08:30,,,,,,,,58.04,72.63,58,80,60,
2/28/2019 08:45,,,,,,,,67.15,57.84,65,80,55,
2/28/2019 09:00,,,,,,,,69,57.25,65,80,55,
2/28/2019 09:15,,,,,,,,68.02,63.95,65,80,55,
2/28/2019 09:30,,,,,,,,67.13,60.04,65,80,55,
2/28/2019 09:45,,,,,,,,65.9,63.98,65,80,55,
2/28/2019 10:00,,,,,,,,62.52,47.36,65,80,55,
2/28/2019 10:15,,,,,,,,67.84,52.05,65,80,55,
2/28/2019 10:30,,,,,,,,66.27,61.55,65,80,55,
2/28/2019 10:45,,,,,,,,66.55,61.74,65,80,55,
2/28/2019 11:00,,,,,,,,67.76,63.36,65,80,55,
2/28/2019 11:15,,,,,,,,72.41,59.03,65,80,55,
2/28/2019 11:30,,,,,,,,74.1,55.81,65,80,55,
2/28/2019 11:45,,,,,,,,74.98,55.58,65,80,55,
2/28/2019 12:00,,,,,,,,76.1,54.17,65,80,55,
2/28/2019 12:15,,,,,,,,77.64,53.52,65,80,55,
2/28/2019 12:30,,,,,,,,79.23,51.34,65,80,55,
2/28/2019 12:45,,,,,,,,80.19,51.23,65,80,55,
2/28/2019 13:00,,,,,,,,81.92,49.19,65,80,55,
2/28/2019 13:15,,,,,,,,82.2,45.05,65,80,55,
2/28/2019 13:30,,,,,,,,78.3,38.85,65,80,55,
2/28/2019 13:45,,,,,,,,80.23,39.38,65,80,55,
2/28/2019 14:00,,,,,,,,77.45,39.2,65,80,55,
2/28/2019 14:15,,,,,,,,81.36,40.5,65,80,55,
2/28/2019 14:30,,,,,,,,80.21,43.45,65,80,55,
2/28/2019 14:45,,,,,,,,81.37,43.66,65,80,55,
2/28/2019 15:00,,,,,,,,81.06,42.38,65,80,55,
2/28/2019 15:15,,,,,,,,81.78,39.71,65,80,55,
2/28/2019 15:30,,,,,,,,81.44,39.81,65,80,55,
2/28/2019 15:45,,,,,,,,81.72,43.1,65,80,55,
2/28/2019 16:00,,,,,,,,79.41,39.75,65,80,55,
2/28/2019 16:15,,,,,,,,80.07,39.33,65,80,55,
2/28/2019 16:30,,,,,,,,80.22,39.83,65,80,55,
2/28/2019 16:45,,,,,,,,79.32,42.82,65,80,55,
2/28/2019 17:00,,,,,,,,78.14,45.9,65,80,55,
2/28/2019 17:15,,,,,,,,76.49,48.39,65,80,55,
2/28/2019 17:30,,,,,,,,74.37,52.26,65,80,55,
2/28/2019 17:45,,,,,,,,68.12,62.06,65,80,55,
2/28/2019 18:00,,,,,,,,64.7,65.79,65,80,55,
2/28/2019 18:15,,,,,,,,66.21,60.5,65,80,55,
2/28/2019 18:30,,,,,,,,68.68,60.3,65,80,55,
2/28/2019 18:45,,,,,,,,61.99,71.05,62,80,60,
2/28/2019 19:00,,,,,,,,61.18,65.26,62,80,60,
2/28/2019 19:15,,,,,,,,64.77,61.42,62,80,60,
2/28/2019 19:30,,,,,,,,65.14,64.24,62,80,60,
2/28/2019 19:45,,,,,,,,62.71,67.36,62,80,60,
2/28/2019 20:00,,,,,,,,61.61,67.44,62,80,60,
2/28/2019 20:15,,,,,,,,60.61,67.65,62,80,60,
2/28/2019 20:30,,,,,,,,59.89,66.95,62,80,60,
2/28/2019 20:45,,,,,,,,55.32,77.87,55,80,70,
2/28/2019 21:00,,,,,,,,57.12,68.97,55,80,70,
2/28/2019 21:15,,,,,,,,59.06,70.91,55,80,70,
2/28/2019 21:30,,,,,,,,56.25,74.73,55,80,70,
2/28/2019 21:45,,,,,,,,54.24,73.18,55,80,70,
2/28/2019 22:00,,,,,,,,56.22,68.02,55,80,70,
2/28/2019 22:15,,,,,,,,58.99,66.66,55,80,70,
2/28/2019 22:30,,,,,,,,57.83,72.41,55,80,70,
2/28/2019 22:45,,,,,,,,54.2,74.3,55,80,70,
2/28/2019 23:00,,,,,,,,54.28,72.43,55,80,70,
2/28/2019 23:15,,,,,,,,55.27,69.14,55,80,70,
2/28/2019 23:30,,,,,,,,56.56,66.92,55,80,70,
2/28/2019 23:45,,,,,,,,58.77,66.12,55,80,70,
3/1/2019 00:00,,,,,,,,58.7,69.42,55,80,70,
3/1/2019 00:15,,,,,,,,57.09,72.47,55,80,70,
3/1/2019 00:30,,,,,,,,55.2,73.84,55,80,70,
3/1/2019 00:45,,,,,,,,53.88,73.3,55,80,70,
3/1/2019 01:00,,,,,,,,53.79,71.04,55,80,70,
3/1/2019 01:15,,,,,,,,54.57,69.11,55,80,70,
3/1/2019 01:30,,,,,,,,55.1,67.31,55,80,70,
3/1/2019 01:45,,,,,,,,57.25,64.74,55,80,70,
3/1/2019 02:00,,,,,,,,58.38,65.63,55,80,70,
3/1/2019 02:15,,,,,,,,58.98,66.28,55,80,70,
3/1/2019 02:30,,,,,,,,57.64,70.61,55,80,70,
3/1/2019 02:45,,,,,,,,55.32,72.82,55,80,70,
3/1/2019 03:00,,,,,,,,54.54,72.11,55,80,70,
3/1/2019 03:15,,,,,,,,53.15,71.73,55,80,70,
3/1/2019 03:30,,,,,,,,53.02,69.98,55,80,70,
3/1/2019 03:45,,,,,,,,54.15,67.06,55,80,70,
3/1/2019 04:00,,,,,,,,54.66,65.81,55,80,70,
3/1/2019 04:15,,,,,,,,55.75,64.23,55,80,70,
3/1/2019 04:30,,,,,,,,56.97,62.95,55,80,70,
3/1/2019 04:45,,,,,,,,58.04,62.87,55,80,70,
3/1/2019 05:00,,,,,,,,58.33,63.03,55,80,70,
3/1/2019 05:15,,,,,,,,58.38,64.18,55,80,70,
3/1/2019 05:30,,,,,,,,58.03,66.14,55,80,70,
3/1/2019 05:45,,,,,,,,57.32,67.96,55,80,70,
3/1/2019 06:00,,,,,,,,56.29,69.49,55,80,70,
3/1/2019 06:15,,,,,,,,54.61,70.37,55,80,70,
3/1/2019 06:30,,,,,,,,56.37,63.83,58,80,60,
3/1/2019 06:45,,,,,,,,58.09,61.65,58,80,60,
3/1/2019 07:00,,,,,,,,58.46,61.23,58,80,60,
3/1/2019 07:15,,,,,,,,60.74,60.82,58,80,60,
3/1/2019 07:30,,,,,,,,62.25,62.18,58,80,60,
3/1/2019 07:45,,,,,,,,61.04,67.32,58,80,60,
3/1/2019 08:00,,,,,,,,57.28,68.89,58,80,60,
3/1/2019 08:15,,,,,,,,58.99,64.57,58,80,60,
3/1/2019 08:30,,,,,,,,62.25,67.88,58,80,60,
3/1/2019 08:45,,,,,,,,64.27,63.91,65,80,55,
3/1/2019 09:00,,,,,,,,63.63,63.71,65,80,55,
3/1/2019 09:15,,,,,,,,64.21,62.63,65,80,55,
3/1/2019 09:30,,,,,,,,66.49,58.32,65,80,55,
3/1/2019 09:45,,,,,,,,64.78,63.88,65,80,55,
3/1/2019 10:00,,,,,,,,68.13,61.57,65,80,55,
3/1/2019 10:15,,,,,,,,69.98,61.46,65,80,55,
3/1/2019 10:30,,,,,,,,74.48,57,65,80,55,
3/1/2019 10:45,,,,,,,,77.59,54.09,65,80,55,
3/1/2019 11:00,,,,,,,,79.5,52.35,65,80,55,
3/1/2019 11:15,,,,,,,,81.49,50.16,65,80,55,
3/1/2019 11:30,,,,,,,,78.99,46.06,65,80,55,
3/1/2019 11:45,,,,,,,,79.64,44.21,65,80,55,
3/1/2019 12:00,,,,,,,,79.43,41.39,65,80,55,
3/1/2019 12:15,,,,,,,,80.74,41,65,80,55,
3/1/2019 12:30,,,,,,,,78.6,40.41,65,80,55,
3/1/2019 12:45,,,,,,,,77.98,40.11,65,80,55,
3/1/2019 13:00,,,,,,,,79.19,38.13,65,80,55,
3/1/2019 13:15,,,,,,,,81.36,37.6,65,80,55,
3/1/2019 13:30,,,,,,,,76.66,34.19,65,80,55,
3/1/2019 13:45,,,,,,,,75.95,31.26,65,80,55,
3/1/2019 14:00,,,,,,,,75.54,31.6,65,80,55,
3/1/2019 14:15,,,,,,,,82.5,35.81,65,80,55,
3/1/2019 14:30,,,,,,,,77.33,33.85,65,80,55,
3/1/2019 14:45,,,,,,,,75.27,32.62,65,80,55,
3/1/2019 15:00,,,,,,,,81.58,35.23,65,80,55,
3/1/2019 15:15,,,,,,,,78.56,33.83,65,80,55,
3/1/2019 15:30,,,,,,,,75.63,32.33,65,80,55,
3/1/2019 15:45,,,,,,,,81.29,34.22,65,80,55,
3/1/2019 16:00,,,,,,,,76.08,31.72,65,80,55,
3/1/2019 16:15,,,,,,,,81.59,37.44,65,80,55,
3/1/2019 16:30,,,,,,,,81.8,38.15,65,80,55,
3/1/2019 16:45,,,,,,,,81.07,37.57,65,80,55,
3/1/2019 17:00,,,,,,,,81.22,39.49,65,80,55,
3/1/2019 17:15,,,,,,,,80.04,42.96,65,80,55,
3/1/2019 17:30,,,,,,,,74.95,50.34,65,80,55,
3/1/2019 17:45,,,,,,,,69.55,59.46,65,80,55,
3/1/2019 18:00,,,,,,,,66.68,68.78,65,80,55,
3/1/2019 18:15,,,,,,,,66.41,63.06,65,80,55,
3/1/2019 18:30,,,,,,,,69.13,63.69,65,80,55,
3/1/2019 18:45,,,,,,,,61.89,71.65,62,80,60,
3/1/2019 19:00,,,,,,,,65.5,65.51,62,80,60,
3/1/2019 19:15,,,,,,,,64.72,71.56,62,80,60,
3/1/2019 19:30,,,,,,,,60.83,72.34,62,80,60,
3/1/2019 19:45,,,,,,,,62.18,67.84,62,80,60,
3/1/2019 20:00,,,,,,,,64.79,64.48,62,80,60,
3/1/2019 20:15,,,,,,,,66.12,65.65,62,80,60,
3/1/2019 20:30,,,,,,,,64.47,70.95,62,80,60,
3/1/2019 20:45,,,,,,,,56.79,81.28,55,80,70,
3/1/2019 21:00,,,,,,,,60.25,75.72,55,80,70,
3/1/2019 21:15,,,,,,,,59.73,74.63,55,80,70,
3/1/2019 21:30,,,,,,,,56.8,77.38,55,80,70,
3/1/2019 21:45,,,,,,,,55.97,80.27,55,80,70,
3/1/2019 22:00,,,,,,,,54.8,82.9,55,80,70,
3/1/2019 22:15,,,,,,,,58.34,81.5,55,80,70,
3/1/2019 22:30,,,,,,,,57.78,75.13,55,80,70,
3/1/2019 22:45,,,,,,,,55.32,81.21,55,80,70,
3/1/2019 23:00,,,,,,,,54.9,84.36,55,80,70,
3/1/2019 23:15,,,,,,,,59.35,74.22,55,80,70,
3/1/2019 23:30,,,,,,,,55.56,80.17,55,80,70,
3/1/2019 23:45,,,,,,,,56.37,84.38,55,80,70,
3/2/2019 00:00,,,,,,,,59.31,73.91,55,80,70,
3/2/2019 00:15,,,,,,,,55.65,80.44,55,80,70,
3/2/2019 00:30,,,,,,,,56.17,83.78,55,80,70,
3/2/2019 00:45,,,,,,,,58.07,74.04,55,80,70,
3/2/2019 01:00,,,,,,,,54.87,81.62,55,80,70,
3/2/2019 01:15,,,,,,,,59.71,74.66,55,80,70,
3/2/2019 01:30,,,,,,,,55.21,80.04,55,80,70,
3/2/2019 01:45,,,,,,,,58.54,79.78,55,80,70,
3/2/2019 02:00,,,,,,,,56.25,76.7,55,80,70,
3/2/2019 02:15,,,,,,,,56.86,82.75,55,80,70,
3/2/2019 02:30,,,,,,,,56.74,75.32,55,80,70,
3/2/2019 02:45,,,,,,,,56.55,82.45,55,80,70,
3/2/2019 03:00,,,,,,,,56.16,75.67,55,80,70,
3/2/2019 03:15,,,,,,,,59.12,77.2,55,80,70,
3/2/2019 03:30,,,,,,,,54.93,77.7,55,80,70,
3/2/2019 03:45,,,,,,,,59.18,71.22,55,80,70,
3/2/2019 04:00,,,,,,,,56.19,80.15,55,80,70,
3/2/2019 04:15,,,,,,,,55.3,75.37,55,80,70,
3/2/2019 04:30,,,,,,,,59.77,70.94,55,80,70,
3/2/2019 04:45,,,,,,,,54.79,79.02,55,80,70,
3/2/2019 05:00,,,,,,,,59.97,73.91,55,80,70,
3/2/2019 05:15,,,,,,,,55.02,79.99,55,80,70,
3/2/2019 05:30,,,,,,,,59.61,77.65,55,80,70,
3/2/2019 05:45,,,,,,,,55.84,78.23,55,80,70,
3/2/2019 06:00,,,,,,,,58.05,80.83,55,80,70,
3/2/2019 06:15,,,,,,,,55.34,81.95,55,80,70,
3/2/2019 06:30,,,,,,,,59.08,73.03,58,80,60,
3/2/2019 06:45,,,,,,,,58.3,78.23,58,80,60,
3/2/2019 07:00,,,,,,,,58.09,79.56,58,80,60,
3/2/2019 07:15,,,,,,,,58.26,80,58,80,60,
3/2/2019 07:30,,,,,,,,58.45,79.33,58,80,60,
3/2/2019 07:45,,,,,,,,58.63,79.15,58,80,60,
3/2/2019 08:00,,,,,,,,59.71,75.09,58,80,60,
3/2/2019 08:15,,,,,,,,58.22,80.85,58,80,60,
3/2/2019 08:30,,,,,,,,60.29,75.74,58.07,80,59.95,
3/2/2019 08:45,,,,,,,,67.5,69.21,65,80,55,
3/2/2019 09:00,,,,,,,,64.93,68,65,80,55,
3/2/2019 09:15,,,,,,,,70.06,65.66,65,80,55,
3/2/2019 09:30,,,,,,,,66.21,66.89,65,80,55,
3/2/2019 09:45,,,,,,,,65.5,71.36,65,80,55,
3/2/2019 10:00,,,,,,,,65.91,70.62,65,80,55,
3/2/2019 10:15,,,,,,,,67.56,67.45,65,80,55,
3/2/2019 10:30,,,,,,,,65.68,74.61,65,80,55,
3/2/2019 10:45,,,,,,,,70.48,65.69,65,80,55,
3/2/2019 11:00,,,,,,,,65.62,72.79,65,80,55,
3/2/2019 11:15,,,,,,,,65.51,72.18,65,80,55,
3/2/2019 11:30,,,,,,,,65.68,72.66,65,80,55,
3/2/2019 11:45,,,,,,,,65.87,72.53,65,80,55,
3/2/2019 12:00,,,,,,,,65.58,72.54,65,80,55,
3/2/2019 12:15,,,,,,,,65.66,72.78,65,80,55,
3/2/2019 12:30,,,,,,,,65.56,72.29,65,80,55,
3/2/2019 12:45,,,,,,,,65.64,72.55,65,80,55,
3/2/2019 13:00,,,,,,,,66.12,70.89,65,80,55,
3/2/2019 13:15,,,,,,,,66.11,72.29,65,80,55,
3/2/2019 13:30,,,,,,,,65.83,71.69,65,80,55,
3/2/2019 13:45,,,,,,,,66.01,71.75,65,80,55,
3/2/2019 14:00,,,,,,,,66,70.52,65,80,55,
3/2/2019 14:15,,,,,,,,66.8,70.47,65,80,55,
3/2/2019 14:30,,,,,,,,67.33,70.88,65,80,55,
3/2/2019 14:45,,,,,,,,67.17,70.8,65,80,55,
3/2/2019 15:00,,,,,,,,66.69,69.85,65,80,55,
3/2/2019 15:15,,,,,,,,66.09,72.02,65,80,55,
3/2/2019 15:30,,,,,,,,69.63,68.47,65,80,55,
3/2/2019 15:45,,,,,,,,68.49,66.02,65,80,55,
3/2/2019 16:00,,,,,,,,67.2,68.09,65,80,55,
3/2/2019 16:15,,,,,,,,66.64,69.06,65,80,55,
3/2/2019 16:30,,,,,,,,65.79,71.65,65,80,55,
3/2/2019 16:45,,,,,,,,65.31,73.45,65,80,55,
3/2/2019 17:00,,,,,,,,65.48,72.63,65,80,55,
3/2/2019 17:15,,,,,,,,65.04,73.59,65,80,55,
3/2/2019 17:30,,,,,,,,66.16,75.02,65,80,55,
3/2/2019 17:45,,,,,,,,68.17,65.96,65,80,55,
3/2/2019 18:00,,,,,,,,65.94,70.12,65,80,55,
3/2/2019 18:15,,,,,,,,64.84,73.36,65,80,55,
3/2/2019 18:30,,,,,,,,69.61,67.95,65,80,55,
3/2/2019 18:45,,,,,,,,63.3,76.21,62,80,60,
3/2/2019 19:00,,,,,,,,64.8,77.21,62,80,60,
3/2/2019 19:15,,,,,,,,62.06,77.44,62,80,60,
3/2/2019 19:30,,,,,,,,62.3,76.72,62,80,60,
3/2/2019 19:45,,,,,,,,62.47,75.8,62,80,60,
3/2/2019 20:00,,,,,,,,62.98,75.23,62,80,60,
3/2/2019 20:15,,,,,,,,64.36,70.79,62,80,60,
3/2/2019 20:30,,,,,,,,65.4,68.48,62,80,60,
3/2/2019 20:45,,,,,,,,61.68,77.86,55,80,70,
3/2/2019 21:00,,,,,,,,60.4,79.94,55,80,70,
3/2/2019 21:15,,,,,,,,60.11,79.75,55,80,70,
3/2/2019 21:30,,,,,,,,59.85,80.38,55,80,70,
3/2/2019 21:45,,,,,,,,59.42,81.49,55,80,70,
3/2/2019 22:00,,,,,,,,59.38,81.32,55,80,70,
3/2/2019 22:15,,,,,,,,55.77,87.47,55,80,70,
3/2/2019 22:30,,,,,,,,57.25,81.49,55,80,70,
3/2/2019 22:45,,,,,,,,59.54,78.05,55,80,70,
3/2/2019 23:00,,,,,,,,58.86,78.03,55,80,70,
3/2/2019 23:15,,,,,,,,56.67,80.85,55,80,70,
3/2/2019 23:30,,,,,,,,55.29,83.94,55,80,70,
3/2/2019 23:45,,,,,,,,56.96,84.96,55,80,70,
3/3/2019 00:00,,,,,,,,56.67,77.67,55,80,70,
3/3/2019 00:15,,,,,,,,54.74,84.43,55,80,70,
3/3/2019 00:30,,,,,,,,60.26,78.17,55,80,70,
3/3/2019 00:45,,,,,,,,57.46,78.24,55,80,70,
3/3/2019 01:00,,,,,,,,55.52,83.41,55,80,70,
3/3/2019 01:15,,,,,,,,55.82,86.29,55,80,70,
3/3/2019 01:30,,,,,,,,58.01,75.3,55,80,70,
3/3/2019 01:45,,,,,,,,54.68,83.65,55,80,70,
3/3/2019 02:00,,,,,,,,59.69,74.12,55,80,70,
3/3/2019 02:15,,,,,,,,54.37,81.7,55,80,70,
3/3/2019 02:30,,,,,,,,57.3,73.95,55,80,70,
3/3/2019 02:45,,,,,,,,57.86,80.43,55,80,70,
3/3/2019 03:00,,,,,,,,55.14,77.81,55,80,70,
3/3/2019 03:15,,,,,,,,59.01,72.04,55,80,70,
3/3/2019 03:30,,,,,,,,56.27,80.57,55,80,70,
3/3/2019 03:45,,,,,,,,54.96,76.83,55,80,70,
3/3/2019 04:00,,,,,,,,57.83,71.71,55,80,70,
3/3/2019 04:15,,,,,,,,58.57,76.76,55,80,70,
3/3/2019 04:30,,,,,,,,54.03,79.63,55,80,70,
3/3/2019 04:45,,,,,,,,56.29,73.85,55,80,70,
3/3/2019 05:00,,,,,,,,59.53,73.03,55,80,70,
3/3/2019 05:15,,,,,,,,54.86,82.17,55,80,70,
3/3/2019 05:30,,,,,,,,55.56,75.17,55,80,70,
3/3/2019 05:45,,,,,,,,59.04,72.07,55,80,70,
3/3/2019 06:00,,,,,,,,56.78,79.51,55,80,70,
3/3/2019 06:15,,,,,,,,56.91,73.24,55,80,70,
3/3/2019 06:30,,,,,,,,57.99,74.34,58,80,60,
3/3/2019 06:45,,,,,,,,62.42,74.41,58,80,60,
3/3/2019 07:00,,,,,,,,60.35,70.8,58,80,60,
3/3/2019 07:15,,,,,,,,57.88,75.14,58,80,60,
3/3/2019 07:30,,,,,,,,62.56,72.4,58,80,60,
3/3/2019 07:45,,,,,,,,63.43,67.36,58,80,60,
3/3/2019 08:00,,,,,,,,60.86,73.25,58,80,60,
3/3/2019 08:15,,,,,,,,62.67,71.4,58,80,60,
3/3/2019 08:30,,,,,,,,65.82,67.11,58.06,80,59.96,
3/3/2019 08:45,,,,,,,,69.33,65.79,65,80,55,
3/3/2019 09:00,,,,,,,,73.25,63.03,65,80,55,
3/3/2019 09:15,,,,,,,,76.36,61.97,65,80,55,
3/3/2019 09:30,,,,,,,,78.98,57.7,65,80,55,
3/3/2019 09:45,,,,,,,,81.34,55.35,65,80,55,
3/3/2019 10:00,,,,,,,,79.42,53.01,65,80,55,
3/3/2019 10:15,,,,,,,,80.82,52.08,65,80,55,
3/3/2019 10:30,,,,,,,,80.81,50.11,65,80,55,
3/3/2019 10:45,,,,,,,,81.08,48.05,65,80,55,
3/3/2019 11:00,,,,,,,,79.69,46.75,65,80,55,
3/3/2019 11:15,,,,,,,,78.5,43.28,65,80,55,
3/3/2019 11:30,,,,,,,,79.9,42.24,65,80,55,
