Date/Time,Seed I/O 1 - Indoor RH (%),Seed I/O 1 - Indoor Temp (°F),Seed I/O 1 - GH #2 PAR (PAR),Seed I/O 1 - Heater 1,Seed I/O 1 - HAF Fans,Seed I/O 1 - Shutter,Seed I/O 1 - Roof Vent,Greenhouse #2 - Zone Temperature (°F),Greenhouse #2 - Zone Relative Humidity (%),Greenhouse #2 - Heating Setpoint (°F),Greenhouse #2 - Cooling Setpoint (°F),Greenhouse #2 - Rel Humidity Setpoint (%),
4/3/2019 08:00,80.7,63.77,47.98,59,59,0,0,63.77,80.7,65,78,50,
4/3/2019 08:15,74.16,67.87,82.21,0,59,0,0,67.87,74.16,65,78,50,
4/3/2019 08:30,79.81,67.27,190.79,4,60,0,0,67.27,79.81,65,78,50,
4/3/2019 08:45,83.48,65.7,180.73,60,60,0,0,65.7,83.49,65,78,50,
4/3/2019 09:00,77.46,69.15,133.48,0,60,0,0,69.15,77.46,65,78,50,
4/3/2019 09:15,79.61,66.61,211.29,0,60,0,0,66.61,79.61,65,78,50,
4/3/2019 09:30,79.41,67.5,347.33,0,60,0,0,67.5,79.41,65,78,50,
4/3/2019 09:45,79.75,67.86,374.09,0,59,0,0,67.86,79.75,65,78,50,
4/3/2019 10:00,79.1,67.11,337.26,0,59,0,0,67.11,79.1,65,78,50,
4/3/2019 10:15,76.33,68.2,376.61,0,59,0,0,68.19,76.33,65,78,50,
4/3/2019 10:30,74.25,71.56,470.14,0,59,0,0,71.56,74.25,65,78,50,
4/3/2019 10:45,69.71,74.3,621.39,0,59,0,0,74.3,69.71,65,78,50,
4/3/2019 11:00,62.61,78.69,514.4,0,60,0,0,78.69,62.61,65,78,50,
4/3/2019 11:15,58.55,79.49,601.08,0,60,0,0,79.49,58.55,65,78,50,
4/3/2019 11:30,51.08,80.11,768.83,0,59,12,3,80.11,51.09,65,78,50,
4/3/2019 11:45,44.67,80.35,1103.17,0,60,60,20,80.35,44.67,65,78,50,
4/3/2019 12:00,44.56,77.6,808.44,0,59,0,0,77.6,44.56,65,78,50,
4/3/2019 12:15,41.49,77.21,746.71,0,44,0,0,77.21,41.49,65,78,50,
4/3/2019 12:30,37.17,76.01,988.7,0,0,0,36,76.01,37.17,65,78,50,
4/3/2019 12:45,37.13,79.33,1045.23,0,23,59,40,79.33,37.14,65,78,50,
4/3/2019 13:00,40.23,76.84,1000.63,0,20,0,0,76.84,40.23,65,78,50,
4/3/2019 13:15,32.76,76.63,781.17,0,0,0,65,76.63,32.76,65,78,50,
4/3/2019 13:30,35.06,74.54,890.57,0,0,0,15,74.54,35.06,65,78,50,
4/3/2019 13:45,39.37,81.64,853.9,0,59,45,19,81.64,39.37,65,78,50,
4/3/2019 14:00,35.09,78.05,885.43,0,0,0,13,78.05,35.09,65,78,50,
4/3/2019 14:15,36.9,81.29,693.62,0,30,60,40,81.29,36.9,65,78,50,
4/3/2019 14:30,31.34,75.86,955.76,0,0,0,55,75.86,31.34,65,78,50,
4/3/2019 14:45,35.98,75.09,524.03,0,59,0,0,75.09,35.98,65,78,50,
4/3/2019 15:00,34.91,76.17,500.51,0,57,0,0,76.17,34.92,65,78,50,
4/3/2019 15:15,36.31,80.01,786.48,0,59,3,0,80.01,36.31,65,78,50,
4/3/2019 15:30,32.99,78.59,281.69,0,60,0,0,78.59,33,65,78,50,
4/3/2019 15:45,31.81,76.44,292.2,0,59,0,0,76.44,31.81,65,78,50,
4/3/2019 16:00,34.59,72.2,192.2,0,59,0,0,72.2,34.59,65,78,50,
4/3/2019 16:15,41.82,72.32,200.1,0,60,0,0,72.32,41.82,65,78,50,
4/3/2019 16:30,43.59,73.29,224.08,0,58,0,0,73.29,43.59,65,78,50,
4/3/2019 16:45,44.26,72.77,206.7,0,60,0,0,72.77,44.26,65,78,50,
4/3/2019 17:00,47.38,70.41,135.52,0,59,0,0,70.41,47.38,65,78,50,
4/3/2019 17:15,50.68,68.36,106.72,0,60,0,0,68.36,50.68,65,78,50,
4/3/2019 17:30,48.7,69.7,303.84,0,60,0,0,69.7,48.7,65,78,50,
4/3/2019 17:45,42.19,68.9,151.77,0,60,0,0,68.9,42.19,65,78,50,
4/3/2019 18:00,46.34,68.86,129.62,0,60,0,0,68.86,46.34,65,78,50,
4/3/2019 18:15,45.58,66.86,87.05,0,60,0,0,66.86,45.58,65,78,50,
4/3/2019 18:30,44.92,64.88,70.91,47,60,0,0,64.88,44.92,65,78,50,
4/3/2019 18:45,41.78,70.09,29.65,0,60,0,0,70.09,41.79,65,78,50,
4/3/2019 19:00,49.19,65.09,12.43,0,60,0,0,65.09,49.19,65,78,50,
4/3/2019 19:15,48.17,68.46,1.84,0,57,0,0,68.46,48.17,64.13,78,52.9,
4/3/2019 19:30,51,66.91,-0.02,0,56,0,0,66.91,51,62,78,60,
4/3/2019 19:45,55.33,64.41,-0.02,0,55,0,0,64.41,55.33,62,78,60,
4/3/2019 20:00,58.51,62.09,-0.02,0,57,0,0,62.09,58.52,62,78,60,
4/3/2019 20:15,53.46,64.54,-0.01,0,60,0,0,64.54,53.46,59.97,78,62.9,
4/3/2019 20:30,58.49,58.3,-0.01,0,56,0,0,58.3,58.49,55,78,70,
4/3/2019 20:45,63.11,56.78,-0.01,0,55,0,0,56.78,63.11,55,78,70,
4/3/2019 21:00,64.33,55.89,-0.01,0,60,0,0,55.89,64.33,55,78,70,
4/3/2019 21:15,55.65,58.4,-0.01,0,57,0,0,58.4,55.65,55,78,70,
4/3/2019 21:30,63.37,55.05,-0.02,0,60,0,0,55.01,62.98,55,78,70,
4/3/2019 21:45,60.12,55.89,-0.02,0,58,0,0,55.91,60.03,55,78,70,
4/3/2019 22:00,58.25,57.25,-0.01,0,57,0,0,57.22,58.22,55,78,70,
4/3/2019 22:15,54.95,58.05,-0.01,0,59,0,0,58.17,54.87,55,78,70,
4/3/2019 22:30,54.78,59.71,-0.02,0,58,0,0,59.91,54.83,55,78,70,
4/3/2019 22:45,54.12,59.98,-0.01,0,60,0,0,60.09,54.13,55,78,70,
4/3/2019 23:00,63.99,58.54,-0.02,0,58,0,0,58.32,64.15,55,78,70,
4/3/2019 23:15,58.97,60.05,-0.02,0,58,0,0,59.88,59.16,55,78,70,
4/3/2019 23:30,51.52,59.07,-0.01,0,60,0,0,58.99,51.64,55,78,70,
4/3/2019 23:45,51.83,54.41,-0.01,56,56,0,0,54.34,51.94,55,78,70,
4/4/2019 00:00,49.04,60.51,-0.01,0,60,0,0,60.57,48.89,55,78,70,
4/4/2019 00:15,56.4,56.52,254.3,0,56,0,0,56.52,56.27,55,78,70,
4/4/2019 00:30,58.01,56.31,245.31,0,60,0,0,56.35,57.94,55,78,70,
4/4/2019 00:45,60.99,56.71,249.54,0,60,0,0,56.71,61.36,55,78,70,
4/4/2019 01:00,65.1,57.08,247.71,0,59,0,0,57.08,65.1,55,78,70,
4/4/2019 01:15,65.53,56.79,252.36,0,60,0,0,56.8,65.59,55,78,70,
4/4/2019 01:30,57.39,58.98,-0.01,0,60,0,0,59.03,57.37,55,78,70,
4/4/2019 01:45,59.07,55.76,-0.01,0,60,0,0,55.78,59.04,55,78,70,
4/4/2019 02:00,62.59,55.18,-0.01,60,60,0,0,55.1,62.66,55,78,70,
4/4/2019 02:15,56.57,59.69,-0.01,0,60,0,0,59.71,56.69,55,78,70,
4/4/2019 02:30,60.03,56.11,-0.01,0,60,0,0,55.99,60.21,55,78,70,
4/4/2019 02:45,63.77,54.46,-0.01,56,56,0,0,54.46,63.77,55,78,70,
4/4/2019 03:00,63.91,57.77,-0.02,18,60,0,0,57.77,63.91,55,78,70,
4/4/2019 03:15,55.59,58.2,-0.01,0,56,0,0,58.2,55.59,55,78,70,
4/4/2019 03:30,57.34,54.47,-0.01,60,60,0,0,54.48,57.34,55,78,70,
4/4/2019 03:45,53.52,60.07,-0.01,0,56,0,0,60.07,53.52,55,78,70,
4/4/2019 04:00,60.53,55.52,-0.01,0,60,0,0,55.52,60.53,55,78,70,
4/4/2019 04:15,63.9,56.05,-0.01,56,56,0,0,56.05,63.9,55,78,70,
4/4/2019 04:30,61.22,60.25,-0.01,0,60,0,0,60.25,61.22,55,78,70,
4/4/2019 04:45,62.71,57.28,-0.01,0,57,0,0,57.28,62.71,55,78,70,
4/4/2019 05:00,67.13,54.91,-0.01,10,60,0,0,54.91,67.13,55,78,70,
4/4/2019 05:15,73.72,55.04,-0.01,60,60,0,0,55.04,73.72,55,78,70,
4/4/2019 05:30,62.89,62.99,-0.01,0,60,0,0,62.99,62.89,58,78,60,
4/4/2019 05:45,65.41,57.96,-0.01,5,60,0,0,57.96,65.41,58,78,60,
4/4/2019 06:00,68.39,60.68,-0.02,13,56,0,0,60.68,68.39,58,78,60,
4/4/2019 06:15,66.17,59.32,3.09,0,58,0,0,59.32,66.17,58,78,60,
4/4/2019 06:30,72.2,59.21,16.07,52,58,0,0,59.21,72.2,58,78,60,
4/4/2019 06:45,63.14,61.29,37.57,0,58,0,0,61.29,63.14,58,78,60,
4/4/2019 07:00,66.27,59.85,66.37,0,58,0,0,59.85,66.27,58,78,60,
4/4/2019 07:15,58.23,64.29,105.39,5,59,0,0,64.29,58.23,65,78,50,
4/4/2019 07:30,55.01,64.57,227.38,60,60,0,0,64.57,55.01,65,78,50,
4/4/2019 07:45,54.63,66.92,285.61,0,60,0,0,66.92,54.62,65,78,50,
4/4/2019 08:00,49.76,65.76,240.44,0,57,0,0,65.76,49.76,65,78,50,
4/4/2019 08:15,46.55,68.33,381.68,0,60,0,0,68.33,46.56,65,78,50,
4/4/2019 08:30,43.67,69.58,417.51,0,60,0,0,69.58,43.67,65,78,50,
4/4/2019 08:45,42.65,71.13,393.56,0,60,0,0,71.13,42.65,65,78,50,
4/4/2019 09:00,39.57,71.31,604.58,0,60,0,0,71.32,39.53,65,78,50,
4/4/2019 09:15,38.79,75.2,705.92,0,60,0,0,75.2,38.68,65,78,50,
4/4/2019 09:30,38.36,75.45,678.02,0,60,0,0,75.46,38.47,65,78,50,
4/4/2019 09:45,36.78,76.77,747.92,0,60,0,0,76.79,36.69,65,78,50,
4/4/2019 10:00,37.97,78.59,853.57,0,57,0,0,78.6,38.17,65,78,50,
4/4/2019 10:15,35.87,78.8,928.42,0,60,0,0,78.83,36.08,65,78,50,
4/4/2019 10:30,33.6,75.08,977.04,0,60,0,0,75.07,33.48,65,78,50,
4/4/2019 10:45,35.37,79.13,901.88,0,60,0,0,79.15,35.21,65,78,50,
4/4/2019 11:00,28.86,73.32,502.9,0,60,0,0,73.45,28.93,65,78,50,
4/4/2019 11:15,31.74,76.7,803.04,0,60,0,0,76.91,31.86,65,78,50,
4/4/2019 11:30,31.52,79.66,546.37,0,60,0,0,79.79,31.83,65,78,50,
4/4/2019 11:45,27.64,75.98,1066.86,0,60,0,0,76.05,27.86,65,78,50,
4/4/2019 12:00,30.28,67.54,680.87,0,60,0,0,67.67,30.46,65,78,50,
4/4/2019 12:15,24.27,70.66,665.17,0,0,0,42,70.56,24.23,65,78,50,
4/4/2019 12:30,23.98,68.57,972.97,0,37,0,8,68.46,24.01,65,78,50,
4/4/2019 12:45,30.42,80.3,1034.45,0,56,15,3,80.35,30.54,65,78,50,
4/4/2019 13:00,26.94,73.55,993.74,0,60,0,0,73.71,26.9,65,78,50,
4/4/2019 13:15,29.48,79.83,773.59,0,57,0,0,79.78,28.91,65,78,50,
4/4/2019 13:30,25.77,72.7,875.66,0,37,0,0,72.67,26.24,65,78,50,
4/4/2019 13:45,28.2,73.41,846.74,0,56,0,0,73.29,28.11,65,78,50,
4/4/2019 14:00,25.71,68.68,956.43,0,60,0,0,68.98,26.39,65,78,50,
4/4/2019 14:15,23.17,66.4,606.06,0,58,0,0,66.38,22.98,65,78,50,
4/4/2019 14:30,29.5,80.41,947.01,0,59,46,0,80.41,29.5,65,78,50,
4/4/2019 14:45,28.98,80.11,510.38,0,59,16,0,80.11,28.98,65,78,50,
4/4/2019 15:00,28.49,76.87,883.98,0,59,0,0,76.87,28.49,65,78,50,
4/4/2019 15:15,27.17,76.85,921.01,0,58,0,0,76.85,27.17,65,78,50,
4/4/2019 15:30,29.77,79.33,608.34,0,60,0,0,79.33,29.77,65,78,50,
4/4/2019 15:45,29.49,78.78,776.32,0,17,51,50,78.78,29.49,65,78,50,
4/4/2019 16:00,30.89,78.8,695.28,0,59,0,0,78.8,30.89,65,78,50,
4/4/2019 16:15,32.01,78.59,598.79,0,60,0,0,78.59,32.01,65,78,50,
4/4/2019 16:30,32.66,77.3,590.39,0,60,0,0,77.3,32.66,65,78,50,
4/4/2019 16:45,33.48,79.8,349.38,0,59,0,0,79.8,33.49,65,78,50,
4/4/2019 17:00,34.35,77.54,407.44,0,58,0,0,77.54,34.35,65,78,50,
4/4/2019 17:15,34.07,77.18,449.43,0,60,0,0,77.19,34.07,65,78,50,
4/4/2019 17:30,37.02,77.27,320.19,0,59,0,0,77.27,37.02,65,78,50,
4/4/2019 17:45,39.94,72.96,144.16,0,60,0,0,72.97,39.94,65,78,50,
4/4/2019 18:00,42.79,70.15,108.57,0,60,0,0,70.15,42.79,65,78,50,
4/4/2019 18:15,44.35,67.35,81.03,0,60,0,0,67.35,44.35,65,78,50,
4/4/2019 18:30,44.21,65.54,85.75,0,60,0,0,65.54,44.21,65,78,50,
4/4/2019 18:45,45.1,65.73,30.71,60,60,0,0,65.73,45.1,65,78,50,
4/4/2019 19:00,44.92,65.72,14.32,0,59,0,0,65.72,44.92,65,78,50,
4/4/2019 19:15,46.91,68.64,2.8,0,59,0,0,68.64,46.91,64.42,78,51.93,
4/4/2019 19:30,50.94,64.1,-0.02,0,58,0,0,64.1,50.94,62,78,60,
4/4/2019 19:45,54.88,62.37,-0.02,58,58,0,0,62.37,54.88,62,78,60,
4/4/2019 20:00,51.12,64.82,-0.02,0,59,0,0,64.82,51.12,62,78,60,
4/4/2019 20:15,56.98,62.46,-0.02,39,60,0,0,62.46,56.98,60.58,78,62.03,
4/4/2019 20:30,64.75,57.3,-0.02,0,59,0,0,57.31,64.75,55,78,70,
4/4/2019 20:45,70.36,54.92,-0.02,37,60,0,0,54.92,70.36,55,78,70,
4/4/2019 21:00,70.96,55.37,-0.02,0,60,0,0,55.37,70.96,55,78,70,
4/4/2019 21:15,68.39,55.95,-0.02,59,59,0,0,55.95,68.39,55,78,70,
4/4/2019 21:30,57.02,59.84,-0.02,0,60,0,0,59.84,57.02,55,78,70,
4/4/2019 21:45,58.61,55.86,-0.02,0,60,0,0,55.87,58.62,55,78,70,
4/4/2019 22:00,65.16,55.75,-0.02,60,60,0,0,55.75,65.16,55,78,70,
4/4/2019 22:15,55.62,57.5,-0.02,0,59,0,0,57.5,55.62,55,78,70,
4/4/2019 22:30,65.48,54.57,-0.02,60,60,0,0,54.57,65.48,55,78,70,
4/4/2019 22:45,58.76,58.34,-0.02,0,60,0,0,58.34,58.77,55,78,70,
4/4/2019 23:00,65.36,54.94,-0.02,3,59,0,0,54.94,65.36,55,78,70,
4/4/2019 23:15,62.14,58.98,-0.02,0,59,0,0,58.99,62.14,55,78,70,
4/4/2019 23:30,61.24,56.62,-0.02,0,59,0,0,56.62,61.25,55,78,70,
4/4/2019 23:45,67.17,55.73,-0.02,59,60,0,0,55.74,67.17,55,78,70,
4/5/2019 00:00,64.78,59.9,-0.02,0,59,0,0,59.9,64.78,55,78,70,
4/5/2019 00:15,74.05,56.09,242.44,0,60,0,0,56.09,74.05,55,78,70,
4/5/2019 00:30,72.74,55.73,235.92,0,59,0,0,55.73,72.74,55,78,70,
4/5/2019 00:45,71.89,55.74,248.31,59,59,0,0,55.74,71.89,55,78,70,
4/5/2019 01:00,71.16,57.08,247.4,0,59,0,0,57.08,71.17,55,78,70,
4/5/2019 01:15,75.9,55.84,237.86,0,59,0,0,55.84,75.91,55,78,70,
4/5/2019 01:30,74.19,57.04,-0.02,0,60,0,0,57.04,74.19,55,78,70,
4/5/2019 01:45,78.8,55.53,-0.02,0,60,0,0,55.53,78.8,55,78,70,
4/5/2019 02:00,81.51,56.17,-0.02,54,59,0,0,56.17,81.51,55,78,70,
4/5/2019 02:15,73.14,59.71,-0.02,0,60,0,0,59.71,73.14,55,78,70,
4/5/2019 02:30,74.34,56.95,-0.02,0,58,0,0,56.95,74.34,55,78,70,
4/5/2019 02:45,79.44,54.8,-0.02,41,60,0,0,54.8,79.44,55,78,70,
4/5/2019 03:00,80,57.89,-0.02,0,59,0,0,57.89,80,55,78,70,
4/5/2019 03:15,75.06,57.21,-0.02,0,60,0,0,57.21,75.06,55,78,70,
4/5/2019 03:30,79.66,54.59,-0.02,53,59,0,0,54.59,79.66,55,78,70,
4/5/2019 03:45,73.95,59.52,-0.02,0,58,0,0,59.52,73.95,55,78,70,
4/5/2019 04:00,74.93,56.86,-0.02,0,60,0,0,56.86,74.93,55,78,70,
4/5/2019 04:15,80.34,54.52,-0.02,59,59,0,0,54.52,80.34,55,78,70,
4/5/2019 04:30,74.35,59.4,-0.02,0,60,0,0,59.4,74.35,55,78,70,
4/5/2019 04:45,76.4,56.18,-0.02,0,60,0,0,56.18,76.4,55,78,70,
4/5/2019 05:00,81.77,54.7,-0.02,59,59,0,0,54.7,81.78,55,78,70,
4/5/2019 05:15,73.47,59.36,-0.02,0,60,0,0,59.36,73.47,55,78,70,
4/5/2019 05:30,75.24,57.28,-0.02,56,59,0,0,57.28,75.24,58,78,60,
4/5/2019 05:45,70.42,62.28,-0.02,0,60,0,0,62.28,70.42,58,78,60,
4/5/2019 06:00,77.14,57.13,-0.02,59,59,0,0,57.13,77.14,58,78,60,
4/5/2019 06:15,70.79,62.22,4.27,0,60,0,0,62.23,70.79,58,78,60,
4/5/2019 06:30,76.98,57.64,20.29,59,59,0,0,57.64,76.99,58,78,60,
4/5/2019 06:45,72.15,62.66,48.66,0,59,0,0,62.66,72.15,58,78,60,
4/5/2019 07:00,70.28,62.79,85.26,0,60,0,0,62.79,70.29,58,78,60,
4/5/2019 07:15,64.22,66.34,128.43,0,59,0,0,66.34,64.22,65,78,50,
4/5/2019 07:30,68.12,65.17,236.05,0,60,0,0,65.17,68.12,65,78,50,
4/5/2019 07:45,66.39,66.65,272.41,0,59,0,0,66.65,66.39,65,78,50,
4/5/2019 08:00,64.55,67.07,290.02,0,60,0,0,67.07,64.55,65,78,50,
4/5/2019 08:15,61.58,68.91,372.51,0,59,0,0,68.91,61.58,65,78,50,
4/5/2019 08:30,59.6,72.16,410.89,0,59,0,0,72.16,59.6,65,78,50,
4/5/2019 08:45,54.86,73.01,391.8,0,59,0,0,73.01,54.86,65,78,50,
4/5/2019 09:00,56.44,75.39,550.25,0,59,0,0,75.4,56.44,65,78,50,
4/5/2019 09:15,42.91,71.38,641.7,0,60,60,0,71.38,42.91,65,78,50,
4/5/2019 09:30,43.62,74.03,671.7,0,59,0,0,74.03,43.62,65,78,50,
4/5/2019 09:45,40.08,76.16,649.11,0,60,0,0,76.16,40.08,65,78,50,
4/5/2019 10:00,39.28,76.73,831.09,0,59,0,0,76.73,39.28,65,78,50,
4/5/2019 10:15,36.06,78.24,883.65,0,60,0,0,78.24,36.06,65,78,50,
4/5/2019 10:30,35.99,76.4,953.11,0,59,0,0,76.4,35.99,65,78,50,
4/5/2019 10:45,34.48,76.36,891.81,0,60,0,0,76.36,34.48,65,78,50,
4/5/2019 11:00,31.33,74.64,544.54,0,36,60,1,74.65,31.33,65,78,50,
4/5/2019 11:15,36.91,78.81,777.65,0,60,60,0,78.82,36.91,65,78,50,
4/5/2019 11:30,34.08,77.58,582.36,0,59,59,0,77.58,34.08,65,78,50,
4/5/2019 11:45,31.48,70.72,834.57,0,59,59,0,70.72,31.48,65,78,50,
4/5/2019 12:00,32.96,71.05,634.63,0,60,0,0,71.05,32.96,65,78,50,
4/5/2019 12:15,33.41,80.45,665.9,0,59,59,20,80.45,33.41,65,78,50,
4/5/2019 12:30,29.87,74.94,777.73,0,43,0,2,74.94,29.87,65,78,50,
4/5/2019 12:45,31.06,74.96,818.72,0,0,0,15,74.96,31.06,65,78,50,
4/5/2019 13:00,33.4,75.84,763.01,0,60,0,0,75.84,33.4,65,78,50,
4/5/2019 13:15,33.25,77.39,614.64,0,60,0,0,77.39,33.25,65,78,50,
4/5/2019 13:30,36.86,79.86,599.86,0,60,41,20,79.86,36.86,65,78,50,
4/5/2019 13:45,36.69,79.41,622.31,0,58,0,0,79.41,36.69,65,78,50,
4/5/2019 14:00,36.78,78.07,614.58,0,60,60,0,78.08,36.78,65,78,50,
4/5/2019 14:15,37.42,76.28,536.82,0,59,59,0,76.28,37.42,65,78,50,
4/5/2019 14:30,38.42,74.91,569.85,0,60,60,0,74.91,38.42,65,78,50,
4/5/2019 14:45,33.37,67.07,562.24,0,60,60,0,67.08,33.38,65,78,50,
4/5/2019 15:00,39.89,69.07,567.43,0,59,0,0,69.07,39.89,65,78,50,
4/5/2019 15:15,37.33,71.85,358.25,0,60,0,0,71.85,37.33,65,78,50,
4/5/2019 15:30,45.46,71.4,317.69,0,59,0,0,71.4,45.47,65,78,50,
4/5/2019 15:45,49.03,70.64,294.08,0,59,0,0,70.64,49.03,65,78,50,
4/5/2019 16:00,53.26,69.64,249.62,0,59,0,0,69.64,53.26,65,78,50,
4/5/2019 16:15,56.87,68.34,208.71,0,59,0,0,68.35,56.87,65,78,50,
4/5/2019 16:30,59.4,66.41,186.21,0,59,0,0,66.41,59.41,65,78,50,
4/5/2019 16:45,63.36,65.18,155.57,0,59,0,0,65.18,63.36,65,78,50,
4/5/2019 17:00,61.74,66.06,127.98,0,60,0,0,66.06,61.74,65,78,50,
4/5/2019 17:15,62.22,66.03,104.29,0,59,0,0,66.04,62.22,65,78,50,
4/5/2019 17:30,63.29,65.06,82.27,0,60,0,0,65.06,63.3,65,78,50,
4/5/2019 17:45,60.97,69.08,60.36,0,59,0,0,69.08,60.97,65,78,50,
4/5/2019 18:00,57.13,67.92,40.29,0,57,0,0,67.93,57.13,65,78,50,
4/5/2019 18:15,63.66,64.59,26.46,60,60,0,0,64.59,63.66,65,78,50,
4/5/2019 18:30,58.22,69.79,14.9,0,60,0,0,69.79,58.22,65,78,50,
4/5/2019 18:45,64.2,65.05,8.85,0,60,0,0,65.05,64.2,65,78,50,
4/5/2019 19:00,62.38,68.91,6.73,0,56,0,0,68.91,62.38,65,78,50,
4/5/2019 19:15,63.25,64.96,0.38,0,60,0,0,64.96,63.25,64.67,78,51.09,
4/5/2019 19:30,69.01,62.62,-0.01,0,58,0,0,62.62,69.02,62,78,60,
4/5/2019 19:45,71.42,62.01,-0.01,16,57,0,0,62.01,71.42,62,78,60,
4/5/2019 20:00,72.7,62.36,-0.01,58,58,0,0,62.36,72.7,62,78,60,
4/5/2019 20:15,66.16,66.87,-0.01,0,60,0,0,66.87,66.16,61.24,78,61.09,
4/5/2019 20:30,76.73,59.63,-0.01,0,60,0,0,59.63,76.74,55,78,70,
4/5/2019 20:45,81.03,58.01,-0.01,0,59,0,0,58.01,81.03,55,78,70,
4/5/2019 21:00,85.62,56.32,-0.02,0,59,0,0,56.32,85.62,55,78,70,
4/5/2019 21:15,88.42,55.53,-0.02,0,56,0,0,55.53,88.43,55,78,70,
4/5/2019 21:30,90.7,54.99,-0.02,0,57,0,0,54.99,90.7,55,78,70,
4/5/2019 21:45,88.25,56.45,-0.02,0,60,0,0,56.45,88.25,55,78,70,
4/5/2019 22:00,91.53,55.12,-0.01,0,60,0,0,55.12,91.53,55,78,70,
4/5/2019 22:15,88.45,56.59,-0.02,0,60,0,0,56.59,88.45,55,78,70,
4/5/2019 22:30,93.33,55.31,-0.02,0,60,0,0,55.31,93.33,55,78,70,
4/5/2019 22:45,86.68,57.25,-0.02,0,56,0,0,57.25,86.68,55,78,70,
4/5/2019 23:00,93.14,54.86,-0.02,56,56,0,0,54.86,93.14,55,78,70,
4/5/2019 23:15,91.2,55.27,-0.02,0,60,0,0,55.27,91.2,55,78,70,
4/5/2019 23:30,89.1,55.65,-0.02,0,60,0,0,55.65,89.11,55,78,70,
4/5/2019 23:45,88.04,56.09,-0.02,0,60,0,0,56.09,88.05,55,78,70,
4/6/2019 00:00,84.31,57.45,-0.02,0,60,0,0,57.46,84.31,55,78,70,
4/6/2019 00:15,87.6,57.52,246.44,0,60,0,0,57.52,87.6,55,78,70,
4/6/2019 00:30,85.72,58.39,244.89,0,60,0,0,58.39,85.72,55,78,70,
4/6/2019 00:45,85.51,58.75,245.57,0,56,0,0,58.75,85.51,55,78,70,
4/6/2019 01:00,86.06,58.3,251.71,0,60,0,0,58.3,86.06,55,78,70,
4/6/2019 01:15,85.83,58.38,244.3,0,60,0,0,58.38,85.84,55,78,70,
4/6/2019 01:30,92.25,55.26,-0.02,0,56,0,0,55.27,92.25,55,78,70,
4/6/2019 01:45,90.18,56.29,-0.02,0,56,0,0,56.29,90.18,55,78,70,
4/6/2019 02:00,83.7,58.78,-0.02,0,60,0,0,58.78,83.7,55,78,70,
4/6/2019 02:15,88.03,59.36,-0.01,0,60,0,0,59.36,88.03,55,78,70,
4/6/2019 02:30,93.14,55.1,-0.02,60,60,0,0,55.1,93.14,55,78,70,
4/6/2019 02:45,92.42,55.04,-0.02,56,56,0,0,55.04,92.42,55,78,70,
4/6/2019 03:00,91.94,55.36,-0.02,0,56,0,0,55.36,91.94,55,78,70,
4/6/2019 03:15,89.43,55.82,-0.02,0,58,0,0,55.82,89.43,55,78,70,
4/6/2019 03:30,87.42,57,-0.02,0,58,0,0,57,87.42,55,78,70,
4/6/2019 03:45,83.35,60.15,-0.01,0,59,0,0,60.16,83.35,55,78,70,
4/6/2019 04:00,94.33,55.05,-0.01,41,59,0,0,55.05,94.34,55,78,70,
4/6/2019 04:15,92.97,55.43,-0.02,0,58,0,0,55.43,92.97,55,78,70,
4/6/2019 04:30,90.28,56.48,-0.02,0,57,0,0,56.48,90.29,55,78,70,
4/6/2019 04:45,85.59,60.36,-0.02,0,60,0,0,60.36,85.59,55,78,70,
4/6/2019 05:00,94.69,55.15,-0.02,0,60,0,0,55.15,94.69,55,78,70,
4/6/2019 05:15,92.25,55.94,-0.02,0,60,0,0,55.94,92.25,55,78,70,
4/6/2019 05:30,83.13,60.07,-0.01,0,60,0,0,60.07,83.13,58,78,60,
4/6/2019 05:45,87.14,58.72,-0.02,0,60,0,0,58.72,87.14,58,78,60,
4/6/2019 06:00,89.84,57.8,-0.02,26,56,0,0,57.8,89.84,58,78,60,
4/6/2019 06:15,91.1,57.97,-0.02,60,60,0,0,57.97,91.1,58,78,60,
4/6/2019 06:30,92.4,57.77,2.03,60,60,0,0,57.77,92.4,58,78,60,
4/6/2019 06:45,92.35,58.23,5.84,56,56,0,0,58.23,92.35,58,78,60,
4/6/2019 07:00,92.56,58.14,18.8,60,60,0,0,58.14,92.56,58,78,60,
4/6/2019 07:15,72.17,68.91,47.47,0,57,0,0,68.91,72.17,65,78,50,
4/6/2019 07:30,82.03,64.48,58.65,57,57,0,0,64.48,82.03,65,78,50,
4/6/2019 07:45,74.08,67.87,110.51,0,60,0,0,67.87,74.08,65,78,50,
4/6/2019 08:00,80.75,65.04,123.25,0,60,0,0,65.04,80.75,65,78,50,
4/6/2019 08:15,81.5,66.11,359.42,0,60,0,0,66.11,81.51,65,78,50,
4/6/2019 08:30,80.52,67.47,170.09,0,60,0,0,67.47,80.52,65,78,50,
4/6/2019 08:45,76.58,70.07,488.63,0,60,0,0,70.07,76.58,65,78,50,
4/6/2019 09:00,77.37,66.61,167.8,0,60,0,0,66.61,77.37,65,78,50,
4/6/2019 09:15,77.78,69.32,344.24,0,56,0,0,69.32,77.78,65,78,50,
4/6/2019 09:30,72.05,73.05,325.59,0,60,0,0,73.05,72.05,65,78,50,
4/6/2019 09:45,70.08,74.43,325.95,0,60,0,0,74.43,70.08,65,78,50,
