Date/Time,Seed I/O 1 - Indoor RH 1 Z3 (%),Seed I/O 1 - Indoor Temp 1 Z3 (°F),Seed I/O 1 - GH #3 PAR (PAR),Seed I/O 1 - Unit Heater,Seed I/O 1 - HAF Fans,Seed I/O 1 - Shutters Open,Seed I/O 1 - Roof Vent,Greenhouse #3 - Zone Temperature (°F),Greenhouse #3 - Zone Relative Humidity (%),Greenhouse #3 - Heating Setpoint (°F),Greenhouse #3 - Cooling Setpoint (°F),Greenhouse #3 - Rel Humidity Setpoint (%),
12/2/2018 01:30,97.91,58.6,0,0,60,0,0,58.6,97.91,55,80,70,
12/2/2018 01:45,101.1,56.39,0,0,60,0,0,56.39,101.1,55,80,70,
12/2/2018 02:00,101.27,56.2,0,53,60,0,0,56.2,101.27,55,80,70,
12/2/2018 02:15,99.54,56.43,0,0,60,0,0,56.43,99.54,55,80,70,
12/2/2018 02:30,101.55,56.05,0,21,60,0,0,56.05,101.55,55,80,70,
12/2/2018 02:45,100.05,57.45,0,0,60,0,0,57.45,100.05,55,80,70,
12/2/2018 03:00,100.09,56.37,0,0,60,0,0,56.37,100.09,55,80,70,
12/2/2018 03:15,98.94,56.82,0,0,60,0,0,56.82,98.94,55,80,70,
12/2/2018 03:30,101.44,56.35,0,0,60,0,0,56.35,101.44,55,80,70,
12/2/2018 03:45,101.32,55.93,0,32,53,0,0,55.92,101.32,55,80,70,
12/2/2018 04:00,99.87,56.5,0,0,53,0,0,56.5,99.87,55,80,70,
12/2/2018 04:15,101.08,56.47,0,0,60,0,0,56.46,101.08,55,80,70,
12/2/2018 04:30,98.83,57.38,0,0,53,0,0,57.38,98.83,55,80,70,
12/2/2018 04:45,96.45,57.78,0,0,60,0,0,57.77,96.45,55,80,70,
12/2/2018 05:00,100.87,56.57,0,0,60,0,0,56.57,100.87,55,80,70,
12/2/2018 05:15,99.88,56.84,0.12,0,60,0,0,56.84,99.88,55,80,70,
12/2/2018 05:30,101.33,56.24,0.08,0,60,0,0,56.24,101.33,55,80,70,
12/2/2018 05:45,94.72,59.25,0,0,60,0,0,59.25,94.73,55,80,70,
12/2/2018 06:00,102.33,56.82,0,0,60,0,0,56.82,102.33,55,80,70,
12/2/2018 06:15,101.78,56.39,0.04,0,53,0,0,56.38,101.78,55,80,70,
12/2/2018 06:30,102.39,56.26,0.05,0,53,0,0,56.26,102.39,55,80,70,
12/2/2018 06:45,103.37,56.29,0.06,0,60,0,0,56.29,103.36,55,80,70,
12/2/2018 07:00,97.57,60.03,0,0,60,0,0,60.03,97.57,56.19,80,66.03,
12/2/2018 07:15,93.62,60.56,0.12,0,60,0,0,60.56,93.62,58,80,60,
12/2/2018 07:30,95.23,60.22,0,0,60,0,0,60.22,95.23,58,80,60,
12/2/2018 07:45,95.18,60.23,0.11,0,60,0,0,60.23,95.18,58,80,60,
12/2/2018 08:00,95.22,60.46,109.36,0,60,0,0,60.45,95.22,58,80,60,
12/2/2018 08:15,95.82,61.47,232.29,0,60,0,0,61.47,95.82,58,80,60,
12/2/2018 08:30,94.35,61.79,226.63,0,60,0,0,61.79,94.36,58,80,60,
12/2/2018 08:45,94.08,62.45,231.01,0,55,0,0,62.45,94.08,60.76,80,58.03,
12/2/2018 09:00,84.68,68.49,235.28,0,60,0,0,68.49,84.67,65,80,55,
12/2/2018 09:15,85.11,68.5,236.81,0,60,0,0,68.5,85.11,65,80,55,
12/2/2018 09:30,82.86,68.81,235.73,0,60,0,0,68.81,82.86,65,80,55,
12/2/2018 09:45,86.89,67.75,241.09,0,60,0,0,67.75,86.89,65,80,55,
12/2/2018 10:00,84.5,68.4,247.37,0,60,0,0,68.39,84.5,65,80,55,
12/2/2018 10:15,88.74,66.58,282.34,0,60,0,0,66.58,88.74,65,80,55,
12/2/2018 10:30,89.4,66.35,285.26,0,60,0,0,66.35,89.4,65,80,55,
12/2/2018 10:45,91.3,66.23,276.69,0,54,0,0,66.23,91.3,65,80,55,
12/2/2018 11:00,90.28,66.55,265.78,0,53,0,0,66.54,90.28,65,80,55,
12/2/2018 11:15,90.23,66.04,258.8,22,54,0,0,66.04,90.23,65,80,55,
12/2/2018 11:30,91.65,66.27,275.3,0,53,0,0,66.27,91.65,65,80,55,
12/2/2018 11:45,91.84,66.52,286.48,0,60,0,0,66.52,91.83,65,80,55,
12/2/2018 12:00,91.09,66.54,278,0,60,0,0,66.53,91.09,65,80,55,
12/2/2018 12:15,90.18,66.18,256.47,45,60,0,0,66.18,90.18,65,80,55,
12/2/2018 12:30,90.23,66.72,301.44,0,60,0,0,66.72,90.23,65,80,55,
12/2/2018 12:45,89.88,67.25,300.6,0,60,0,0,67.24,89.88,65,80,55,
12/2/2018 13:00,90.42,67.5,301.09,0,60,0,0,67.5,90.41,65,80,55,
12/2/2018 13:15,90.68,67.71,288.05,0,53,0,0,67.7,90.68,65,80,55,
12/2/2018 13:30,89.87,68.16,321.31,0,59,0,0,68.16,89.87,65,80,55,
12/2/2018 13:45,89.49,68.74,299.42,0,59,0,0,68.74,89.49,65,80,55,
12/2/2018 14:00,88.32,69.2,318.39,0,59,0,0,69.2,88.32,65,80,55,
12/2/2018 14:15,89.42,69.47,286.74,0,60,0,0,69.47,89.42,65,80,55,
12/2/2018 14:30,90.45,69.44,301.93,0,60,0,0,69.44,90.44,65,80,55,
12/2/2018 14:45,89.68,69.53,292.5,0,59,0,0,69.53,89.68,65,80,55,
12/2/2018 15:00,90.44,69.3,280.37,0,59,0,0,69.3,90.44,65,80,55,
12/2/2018 15:15,89.73,69.55,275.5,0,60,0,0,69.54,89.73,65,80,55,
12/2/2018 15:30,90.86,69.12,265.33,0,59,0,0,69.12,90.86,65,80,55,
12/2/2018 15:45,91.33,69.21,273.8,0,59,0,0,69.21,91.33,65,80,55,
12/2/2018 16:00,91.26,69.14,261.53,0,60,0,0,69.14,91.26,65,80,55,
12/2/2018 16:15,91.36,69.14,256.8,0,60,0,0,69.13,91.36,65,80,55,
12/2/2018 16:30,91.54,68.77,238.84,0,59,0,0,68.77,91.53,65,80,55,
12/2/2018 16:45,91.6,68.43,237.53,0,60,0,0,68.43,91.59,65,80,55,
12/2/2018 17:00,91.78,68.19,230.78,0,60,0,0,68.19,91.78,65,80,55,
12/2/2018 17:15,92.69,67.91,225.3,0,59,0,0,67.91,92.69,63.28,80,57.87,
12/2/2018 17:30,91.77,67.36,217.04,0,60,0,0,67.36,91.77,62,80,60,
12/2/2018 17:45,91.65,66.83,226.46,0,59,0,0,66.83,91.64,62,80,60,
12/2/2018 18:00,92,65.87,231.56,0,60,0,0,65.87,92,62,80,60,
12/2/2018 18:15,92.36,65.55,224.53,0,59,0,0,65.55,92.36,62,80,60,
12/2/2018 18:30,92.87,65.35,221.83,0,59,0,0,65.34,92.87,62,80,60,
12/2/2018 18:45,92.71,65.26,232.27,0,59,0,0,65.26,92.71,62,80,60,
12/2/2018 19:00,92.95,65.17,225.41,0,59,0,0,65.18,92.96,62,80,60,
12/2/2018 19:15,92.39,65.13,223.55,0,60,0,0,65.13,92.39,57.99,80,65.73,
12/2/2018 19:30,92.79,64.88,221.26,0,60,0,0,64.88,92.78,55,80,70,
12/2/2018 19:45,92.08,64.81,219.19,0,60,0,0,64.81,92.07,55,80,70,
12/2/2018 20:00,92.64,64.82,227.9,0,59,0,0,64.82,92.64,55,80,70,
12/2/2018 20:15,92.71,65.01,226.02,0,60,0,0,65.01,92.71,55,80,70,
12/2/2018 20:30,92.75,65.19,217.47,0,59,0,0,65.19,92.75,55,80,70,
12/2/2018 20:45,93.45,65.38,217.18,0,60,0,0,65.37,93.45,55,80,70,
12/2/2018 21:00,92.93,65.64,230.94,0,59,0,0,65.64,92.93,55,80,70,
12/2/2018 21:15,93.4,65.89,219.36,0,59,0,0,65.88,93.4,55,80,70,
12/2/2018 21:30,93.44,66.22,228.09,0,59,0,0,66.21,93.44,55,80,70,
12/2/2018 21:45,92.95,66.02,223.46,0,60,0,0,66.02,92.95,55,80,70,
12/2/2018 22:00,92.32,65.93,224.18,0,59,0,0,65.93,92.32,55,80,70,
12/2/2018 22:15,93.57,66.44,230.26,0,60,0,0,66.44,93.57,55,80,70,
12/2/2018 22:30,93.32,66.57,226.54,0,59,0,0,66.57,93.32,55,80,70,
12/2/2018 22:45,91.82,66.44,222.12,0,59,0,0,66.43,91.81,55,80,70,
12/2/2018 23:00,92.05,66.1,231.9,0,59,0,0,66.1,92.05,55,80,70,
12/2/2018 23:15,93.05,65.91,220.58,0,59,0,0,65.91,93.05,55,80,70,
12/2/2018 23:30,94.35,65.95,225.31,0,59,0,0,65.95,94.35,55,80,70,
12/2/2018 23:45,94.68,66.05,229.56,0,60,0,0,66.05,94.68,55,80,70,
12/3/2018 00:00,96.02,64.35,0,0,60,0,0,64.35,96.02,55,80,70,
12/3/2018 00:15,99.28,62.04,0,0,60,0,0,62.04,99.28,55,80,70,
12/3/2018 00:30,101.31,60.98,0,0,60,0,0,60.98,101.31,55,80,70,
12/3/2018 00:45,101.88,60.05,0,0,60,0,0,60.05,101.88,55,80,70,
12/3/2018 01:00,103.1,59.78,0,0,60,0,0,59.78,103.09,55,80,70,
12/3/2018 01:15,102.92,59.24,0,0,60,0,0,59.24,102.91,55,80,70,
12/3/2018 01:30,103.83,58.55,0,0,60,0,0,58.55,103.83,55,80,70,
12/3/2018 01:45,104.55,58.5,0,0,60,0,0,58.5,104.55,55,80,70,
12/3/2018 02:00,104.93,58.26,0,0,60,0,0,58.26,104.93,55,80,70,
12/3/2018 02:15,104.67,58.34,0,0,60,0,0,58.34,104.67,55,80,70,
12/3/2018 02:30,105.29,58.22,0,0,53,0,0,58.22,105.29,55,80,70,
12/3/2018 02:45,106.16,58.14,0,0,53,0,0,58.14,106.16,55,80,70,
12/3/2018 03:00,105.25,58.1,0,0,60,0,0,58.1,105.24,55,80,70,
12/3/2018 03:15,104.78,57.91,0,0,60,0,0,57.91,104.78,55,80,70,
12/3/2018 03:30,104.54,57.86,0,0,60,0,0,57.85,104.54,55,80,70,
12/3/2018 03:45,104.81,57.68,0,0,60,0,0,57.68,104.81,55,80,70,
12/3/2018 04:00,104.91,57.38,0,0,60,0,0,57.38,104.91,55,80,70,
12/3/2018 04:15,105.15,57.55,0,0,60,0,0,57.54,105.15,55,80,70,
12/3/2018 04:30,105.09,57.13,0,0,60,0,0,57.13,105.09,55,80,70,
12/3/2018 04:45,106.06,57.14,0,0,60,0,0,57.14,106.06,55,80,70,
12/3/2018 05:00,105.15,56.97,0,0,60,0,0,56.97,105.15,55,80,70,
12/3/2018 05:15,105.39,57.58,0.06,0,60,0,0,57.58,105.39,55,80,70,
12/3/2018 05:30,105.06,57.76,0.25,0,60,0,0,57.76,105.06,55,80,70,
12/3/2018 05:45,104.85,58.11,0.09,0,60,0,0,58.11,104.85,55,80,70,
12/3/2018 06:00,104.92,57.86,0.06,0,60,0,0,57.86,104.92,55,80,70,
12/3/2018 06:15,104.17,56.93,0.1,0,60,0,0,56.93,104.17,55,80,70,
12/3/2018 06:30,103.46,56.84,0,0,60,0,0,56.84,103.46,55,80,70,
12/3/2018 06:45,104.03,57.02,0.14,0,60,0,0,57.02,104.03,55,80,70,
12/3/2018 07:00,104.3,57.11,0.06,0,60,0,0,57.11,104.3,55.89,80,67.03,
12/3/2018 07:15,102.61,58.99,0,0,53,0,0,58.99,102.61,58,80,60,
12/3/2018 07:30,101.07,59.33,0.07,0,60,0,0,59.33,101.07,58,80,60,
12/3/2018 07:45,99.99,59.92,0.54,0,60,0,0,59.92,99.99,58,80,60,
12/3/2018 08:00,102.29,59.37,73,0,55,0,0,59.37,102.29,58,80,60,
12/3/2018 08:15,98.52,61.34,230.14,0,55,0,0,61.34,98.52,58,80,60,
12/3/2018 08:30,97.06,62.1,231.59,0,60,0,0,62.1,97.06,58,80,60,
12/3/2018 08:45,96.96,63.21,248.46,0,60,0,0,63.21,96.96,60.06,80,58.53,
12/3/2018 09:00,90.78,66.43,261.67,0,53,0,0,66.43,90.77,65,80,55,
12/3/2018 09:15,92.88,66.95,263.44,0,60,0,0,66.95,92.88,65,80,55,
12/3/2018 09:30,92.87,66.47,294.87,0,60,0,0,66.47,92.87,65,80,55,
12/3/2018 09:45,91.54,66.73,290.7,0,60,0,0,66.73,91.54,65,80,55,
12/3/2018 10:00,90.56,67.02,321.35,0,60,0,0,67.02,90.55,65,80,55,
12/3/2018 10:15,90.96,68.05,308.29,0,60,0,0,68.05,90.96,65,80,55,
12/3/2018 10:30,89.25,68.58,329.5,0,60,0,0,68.58,89.25,65,80,55,
12/3/2018 10:45,90.01,70,352.61,0,60,0,0,70,90.01,65,80,55,
12/3/2018 11:00,87.21,71.86,395.1,0,59,0,0,71.85,87.21,65,80,55,
12/3/2018 11:15,84.5,75.43,556.74,0,59,0,0,75.43,84.5,65,80,55,
12/3/2018 11:30,76.23,81.73,636.91,0,60,0,0,81.73,76.23,65,80,55,
12/3/2018 11:45,71.52,82.17,575.33,0,59,56,20,82.17,71.52,65,80,55,
12/3/2018 12:00,64.99,82.36,701.61,0,59,24,20,82.36,64.99,65,80,55,
12/3/2018 12:15,57.96,77.44,813.4,0,59,3,0,77.43,57.96,65,80,55,
12/3/2018 12:30,62.82,81.84,610.36,0,59,0,0,81.84,62.82,65,80,55,
12/3/2018 12:45,60.28,80.54,501.15,0,60,0,0,80.54,60.28,65,80,55,
12/3/2018 13:00,69.04,75.47,316.45,0,60,0,0,75.47,69.03,65,80,55,
12/3/2018 13:15,70.89,75.23,444.3,0,60,0,0,75.22,70.89,65,80,55,
12/3/2018 13:30,70.66,75.38,466.16,0,60,0,0,75.38,70.66,65,80,55,
12/3/2018 13:45,64.81,81.48,590.29,0,60,0,0,81.48,64.81,65,80,55,
12/3/2018 14:00,59.39,81.43,562.02,0,60,0,0,81.43,59.39,65,80,55,
12/3/2018 14:15,59.7,81,546.99,0,60,0,0,81,59.7,65,80,55,
12/3/2018 14:30,51.84,80.3,544.05,0,60,60,20,80.3,51.84,65,80,55,
12/3/2018 14:45,54.27,80.28,529.82,0,60,0,0,80.28,54.27,65,80,55,
12/3/2018 15:00,59.32,77.78,305.11,0,60,0,0,77.78,59.32,65,80,55,
12/3/2018 15:15,68.59,76.75,332.07,0,60,0,0,76.75,68.59,65,80,55,
12/3/2018 15:30,71.14,75.69,319.21,0,60,0,0,75.69,71.14,65,80,55,
12/3/2018 15:45,71.85,73.63,305.84,0,60,0,0,73.63,71.85,65,80,55,
12/3/2018 16:00,73.18,73.35,279.21,0,59,0,0,73.35,73.18,65,80,55,
12/3/2018 16:15,75.73,73.48,282.35,0,59,0,0,73.47,75.73,65,80,55,
12/3/2018 16:30,78.06,72.38,252.23,0,60,0,0,72.38,78.06,65,80,55,
12/3/2018 16:45,84.35,70.61,243.65,0,59,0,0,70.61,84.35,65,80,55,
12/3/2018 17:00,86.04,70.48,236.72,0,60,0,0,70.48,86.04,65,80,55,
12/3/2018 17:15,85.96,69.86,228.74,0,59,0,0,69.86,85.95,63.28,80,57.87,
12/3/2018 17:30,87.18,69.3,223.2,0,60,0,0,69.3,87.18,62,80,60,
12/3/2018 17:45,87.06,68.58,220.33,0,59,0,0,68.58,87.06,62,80,60,
12/3/2018 18:00,86.6,68.16,221.65,0,59,0,0,68.16,86.59,62,80,60,
12/3/2018 18:15,88.62,67.81,217.44,0,59,0,0,67.81,88.62,62,80,60,
12/3/2018 18:30,89.7,67.34,213.72,0,59,0,0,67.33,89.7,62,80,60,
12/3/2018 18:45,88.87,66.86,226.45,0,60,0,0,66.86,88.87,62,80,60,
12/3/2018 19:00,88.15,66.74,220.7,0,60,0,0,66.74,88.15,62,80,60,
12/3/2018 19:15,87.63,66.09,220.77,0,60,0,0,66.09,87.63,57.98,80,65.75,
12/3/2018 19:30,89.89,66.42,227.44,0,60,0,0,66.42,89.89,55,80,70,
12/3/2018 19:45,86.85,65.86,231.12,0,60,0,0,65.86,86.85,55,80,70,
12/3/2018 20:00,88.28,66.05,225.35,0,53,0,0,66.05,88.28,55,80,70,
12/3/2018 20:15,89.04,65.77,231.7,0,53,0,0,65.77,89.04,55,80,70,
12/3/2018 20:30,89.46,65.76,228.6,0,60,0,0,65.76,89.46,55,80,70,
12/3/2018 20:45,90.74,66.37,233.86,0,60,0,0,66.37,90.73,55,80,70,
12/3/2018 21:00,90.99,66.71,215.48,0,60,0,0,66.71,90.99,55,80,70,
12/3/2018 21:15,90.14,66.31,214.03,0,53,0,0,66.31,90.14,55,80,70,
12/3/2018 21:30,87.76,66.02,227.56,0,60,0,0,66.02,87.76,55,80,70,
12/3/2018 21:45,87.93,65.61,228.21,0,60,0,0,65.61,87.93,55,80,70,
12/3/2018 22:00,85.57,64.12,223.24,0,60,0,0,64.12,85.57,55,80,70,
12/3/2018 22:15,86.85,63.26,217.7,0,60,0,0,63.26,86.85,55,80,70,
12/3/2018 22:30,86.31,63.21,232.41,0,60,0,0,63.21,86.3,55,80,70,
12/3/2018 22:45,88.09,61.45,0.1,0,60,0,0,61.45,88.09,55,80,70,
12/3/2018 23:00,92.68,59.2,0.08,0,53,0,0,59.2,92.68,55,80,70,
12/3/2018 23:15,95.65,58.12,0,0,60,0,0,58.12,95.66,55,80,70,
12/3/2018 23:30,94.81,56.51,0,0,60,0,0,56.5,94.81,55,80,70,
12/3/2018 23:45,95.83,55.95,0,8,55,0,0,55.95,95.83,55,80,70,
12/4/2018 00:00,86.03,59.67,0,0,60,0,0,59.67,86.02,55,80,70,
12/4/2018 00:15,85.45,57.77,0,0,55,0,0,57.77,85.45,55,80,70,
12/4/2018 00:30,92.17,56.52,0,0,55,0,0,56.52,92.17,55,80,70,
12/4/2018 00:45,92.07,55.77,0,60,60,0,0,55.77,92.08,55,80,70,
12/4/2018 01:00,82.93,58.3,0,0,60,0,0,58.3,82.93,55,80,70,
12/4/2018 01:15,87.85,55.84,0,41,60,0,0,55.84,87.85,55,80,70,
12/4/2018 01:30,84.71,60.22,0,0,53,0,0,60.22,84.7,55,80,70,
12/4/2018 01:45,87.4,56.24,0,0,60,0,0,56.24,87.4,55,80,70,
12/4/2018 02:00,83.49,59.59,0,0,60,0,0,59.59,83.49,55,80,70,
12/4/2018 02:15,85.91,56.46,0,0,53,0,0,56.46,85.91,55,80,70,
12/4/2018 02:30,90.68,55.87,0,60,60,0,0,55.86,90.68,55,80,70,
12/4/2018 02:45,93.08,57.16,0,21,60,0,0,57.16,93.08,55,80,70,
12/4/2018 03:00,89.1,57.09,0,0,60,0,0,57.09,89.1,55,80,70,
12/4/2018 03:15,93.47,55.86,0,60,60,0,0,55.86,93.47,55,80,70,
12/4/2018 03:30,83.92,58.77,0,0,60,0,0,58.77,83.92,55,80,70,
12/4/2018 03:45,90.06,55.95,0,8,60,0,0,55.94,90.06,55,80,70,
12/4/2018 04:00,92.12,57.99,0,0,60,0,0,57.99,92.12,55,80,70,
12/4/2018 04:15,86.95,57.72,0,0,60,0,0,57.72,86.95,55,80,70,
12/4/2018 04:30,90.1,55.78,0,8,60,0,0,55.78,90.1,55,80,70,
12/4/2018 04:45,90.89,57.51,0,0,60,0,0,57.51,90.89,55,80,70,
12/4/2018 05:00,85.87,56.54,0,0,60,0,0,56.54,85.87,55,80,70,
12/4/2018 05:15,91,55.44,0.05,60,60,0,0,55.44,90.99,55,80,70,
12/4/2018 05:30,81.41,59.74,0.06,0,60,0,0,59.74,81.41,55,80,70,
12/4/2018 05:45,89.65,55.74,0,40,60,0,0,55.74,89.65,55,80,70,
12/4/2018 06:00,81.23,60,0.04,0,54,0,0,60,81.23,55,80,70,
12/4/2018 06:15,85.78,55.27,0.13,40,60,0,0,55.27,85.78,55,80,70,
12/4/2018 06:30,80.53,57.58,0.1,0,60,0,0,57.58,80.52,55,80,70,
12/4/2018 06:45,88.9,55.07,0.07,53,53,0,0,55.07,88.89,55,80,70,
12/4/2018 07:00,81.85,59.89,0,0,60,0,0,59.89,81.85,55.62,80,67.92,
12/4/2018 07:15,80.3,61.92,0.04,0,60,0,0,61.92,80.3,58,80,60,
12/4/2018 07:30,80.72,59.08,0.04,60,60,0,0,59.08,80.72,58,80,60,
12/4/2018 07:45,79.98,57.75,0.86,60,60,0,0,57.75,79.98,58,80,60,
12/4/2018 08:00,74.87,60.17,44.18,0,53,0,0,60.17,74.87,58,80,60,
12/4/2018 08:15,80.93,60.2,240.21,0,49,0,0,60.2,80.93,58,80,60,
12/4/2018 08:30,80.71,61.53,273.74,0,60,0,0,61.53,80.71,58,80,60,
12/4/2018 08:45,75.44,61.97,285.42,0,59,0,0,61.97,75.44,59.31,80,59.06,
12/4/2018 09:00,68.75,67.21,396.15,0,60,0,0,67.21,68.75,65,80,55,
12/4/2018 09:15,63.25,70.06,419.19,0,59,0,0,70.05,63.25,65,80,55,
12/4/2018 09:30,64.21,69.57,433.39,0,59,0,0,69.57,64.21,65,80,55,
12/4/2018 09:45,61.2,70.45,460.36,0,59,0,0,70.45,61.2,65,80,55,
12/4/2018 10:00,58.25,69.98,483.61,0,60,0,0,69.98,58.25,65,80,55,
12/4/2018 10:15,53.77,69.34,497.52,0,59,0,0,69.33,53.77,65,80,55,
12/4/2018 10:30,52.5,70.66,523.58,0,59,0,0,70.66,52.5,65,80,55,
12/4/2018 10:45,51.59,69.98,547.55,0,59,0,0,69.98,51.59,65,80,55,
12/4/2018 11:00,54.6,73.64,551.26,0,60,0,0,73.64,54.6,65,80,55,
12/4/2018 11:15,52.37,73.01,583.8,0,59,0,0,73.01,52.37,65,80,55,
12/4/2018 11:30,49.56,70.91,554.93,0,59,0,0,70.91,49.56,65,80,55,
12/4/2018 11:45,51.5,73.28,560.92,0,60,0,0,73.28,51.5,65,80,55,
12/4/2018 12:00,53.01,75.6,632.14,0,59,0,0,75.6,53.01,65,80,55,
12/4/2018 12:15,49.38,73.69,637.5,0,59,0,0,73.69,49.38,65,80,55,
12/4/2018 12:30,49.85,75.62,647.84,0,59,0,0,75.62,49.85,65,80,55,
12/4/2018 12:45,48.42,75.46,592.83,0,59,0,0,75.46,48.42,65,80,55,
12/4/2018 13:00,48.81,73.3,587.52,0,60,0,0,73.3,48.81,65,80,55,
12/4/2018 13:15,49.59,73.31,581.22,0,59,0,0,73.31,49.59,65,80,55,
12/4/2018 13:30,48.72,72.65,578.49,0,60,0,0,72.65,48.72,65,80,55,
12/4/2018 13:45,50.99,73.01,570.84,0,59,0,0,73.01,50.99,65,80,55,
12/4/2018 14:00,51.22,75.08,528.21,0,60,0,0,75.08,51.22,65,80,55,
12/4/2018 14:15,51.05,72.65,530.48,0,59,0,0,72.64,51.05,65,80,55,
12/4/2018 14:30,52.07,71.96,543.37,0,59,0,0,71.96,52.07,65,80,55,
12/4/2018 14:45,51.9,71.33,521.05,0,59,0,0,71.33,51.9,65,80,55,
12/4/2018 15:00,47.93,69.04,511.43,0,60,0,0,69.04,47.93,65,80,55,
12/4/2018 15:15,52.18,72.41,504.71,0,59,0,0,72.41,52.18,65,80,55,
12/4/2018 15:30,55.42,73.48,480.63,0,60,0,0,73.47,55.42,65,80,55,
12/4/2018 15:45,53.81,71.56,445.94,0,60,0,0,71.56,53.81,65,80,55,
12/4/2018 16:00,56.24,70.62,314.92,0,59,0,0,70.62,56.24,65,80,55,
12/4/2018 16:15,65.36,65.74,276.39,55,55,0,0,65.74,65.36,65,80,55,
12/4/2018 16:30,62.01,66.91,258.15,0,60,0,0,66.91,62.01,65,80,55,
12/4/2018 16:45,59.34,69.1,251.53,0,60,0,0,69.1,59.34,65,80,55,
12/4/2018 17:00,62.43,68.45,250.86,0,60,0,0,68.45,62.43,65,80,55,
12/4/2018 17:15,58.4,67.84,228.11,0,60,0,0,67.84,58.4,63.21,80,57.99,
12/4/2018 17:30,67.38,62.23,218.93,40,60,0,0,62.23,67.38,62,80,60,
12/4/2018 17:45,63.37,65.86,227.08,0,60,0,0,65.86,63.37,62,80,60,
12/4/2018 18:00,65.39,64.36,220.56,0,52,0,0,64.36,65.39,62,80,60,
12/4/2018 18:15,67.74,61.86,223.96,60,60,0,0,61.86,67.74,62,80,60,
12/4/2018 18:30,63.67,64.76,223.56,0,60,0,0,64.76,63.66,62,80,60,
12/4/2018 18:45,66.4,65.29,216.91,0,60,0,0,65.29,66.4,62,80,60,
12/4/2018 19:00,70.24,61.98,224.61,60,60,0,0,61.98,70.24,62,80,60,
12/4/2018 19:15,70.74,62.37,0.11,0,60,0,0,62.37,70.74,57.84,80,65.95,
12/4/2018 19:30,81.52,57.8,0.17,0,53,0,0,57.8,81.52,55,80,70,
12/4/2018 19:45,78.28,58.08,0.09,0,60,0,0,58.08,78.28,55,80,70,
12/4/2018 20:00,85.63,55.8,0.05,60,60,0,0,55.8,85.63,55,80,70,
12/4/2018 20:15,75.85,59.22,0.24,0,53,0,0,59.22,75.85,55,80,70,
12/4/2018 20:30,84.2,54.63,0.1,60,60,0,0,54.63,84.2,55,80,70,
12/4/2018 20:45,76.52,59.18,0.12,0,60,0,0,59.18,76.52,55,80,70,
12/4/2018 21:00,85.53,55.1,0.1,53,53,0,0,55.1,85.53,55,80,70,
12/4/2018 21:15,78.49,57.79,0,0,60,0,0,57.79,78.49,55,80,70,
12/4/2018 21:30,81.3,58.88,0,0,60,0,0,58.88,81.31,55,80,70,
12/4/2018 21:45,81.85,56.58,0,0,53,0,0,56.58,81.85,55,80,70,
12/4/2018 22:00,79.08,59.04,0.12,0,60,0,0,59.04,79.08,55,80,70,
12/4/2018 22:15,87.05,55.57,0.05,60,60,0,0,55.57,87.05,55,80,70,
12/4/2018 22:30,79.91,58.14,0.06,0,60,0,0,58.14,79.91,55,80,70,
12/4/2018 22:45,86.4,56.69,0,53,53,0,0,56.69,86.4,55,80,70,
12/4/2018 23:00,80.58,57.57,0.03,0,60,0,0,57.57,80.58,55,80,70,
12/4/2018 23:15,86.34,57.33,0,22,60,0,0,57.33,86.34,55,80,70,
12/4/2018 23:30,83.43,56.26,0,0,60,0,0,56.25,83.43,55,80,70,
12/4/2018 23:45,82.73,59.32,0,0,60,0,0,59.32,82.73,55,80,70,
12/5/2018 00:00,88.25,55.68,0,8,60,0,0,55.68,88.25,55,80,70,
12/5/2018 00:15,82.05,59.4,0,0,53,0,0,59.39,82.05,55,80,70,
12/5/2018 00:30,85.98,55.17,0,60,60,0,0,55.17,85.98,55,80,70,
12/5/2018 00:45,85.3,56.8,0,0,60,0,0,56.8,85.3,55,80,70,
12/5/2018 01:00,84.03,58.45,0,0,53,0,0,58.45,84.03,55,80,70,
12/5/2018 01:15,87.11,55.57,0,60,60,0,0,55.57,87.11,55,80,70,
12/5/2018 01:30,82.39,58.01,0,0,60,0,0,58.01,82.39,55,80,70,
12/5/2018 01:45,87.94,56.25,0,60,60,0,0,56.25,87.94,55,80,70,
12/5/2018 02:00,85.52,57.55,0,0,52,0,0,57.55,85.51,55,80,70,
12/5/2018 02:15,84.12,58.43,0,0,60,0,0,58.43,84.12,55,80,70,
12/5/2018 02:30,85.42,55.64,0,32,60,0,0,55.63,85.42,55,80,70,
12/5/2018 02:45,81.38,56.99,0,0,60,0,0,56.99,81.38,55,80,70,
12/5/2018 03:00,77.74,59.39,0,0,60,0,0,59.39,77.74,55,80,70,
12/5/2018 03:15,87.12,55.07,0,55,55,0,0,55.06,87.12,55,80,70,
12/5/2018 03:30,85.77,55.76,0,41,60,0,0,55.76,85.77,55,80,70,
12/5/2018 03:45,80.7,58.74,0,0,60,0,0,58.74,80.7,55,80,70,
12/5/2018 04:00,85.3,56.78,0,29,60,0,0,56.78,85.3,55,80,70,
12/5/2018 04:15,86.99,55.09,0,60,60,0,0,55.09,86.99,55,80,70,
12/5/2018 04:30,84.4,56.14,0,0,60,0,0,56.14,84.39,55,80,70,
12/5/2018 04:45,80.02,59.31,0,0,60,0,0,59.31,80.02,55,80,70,
